,VoterID,result of attempt
2653,2150576062.0,Moved
2654,2132487124.0,Moved
2655,2140411479.0,Not Home
2656,2175498260.0,Not Home
2657,2141539127.0,Not Home
2658,2189607208.0,Not Home
2659,1112335635.0,Canvassed
2660,1160769292.0,Not Home
2661,2176997232.0,Not Home
2662,1149676675.0,Moved
2663,1112335635.0,Canvassed
2664,1112340445.0,Not Home
2665,2126315004.0,Not Home
2666,2134508088.0,Not Home
2667,2126316246.0,Not Home
2668,1146177628.0,Not Home
2669,1147224506.0,Not Home
2670,2143961083.0,Canvassed
2671,2164689477.0,Canvassed
2672,2161430739.0,Not Home
2673,2138335809.0,Moved
2674,2154471277.0,Not Home
2675,2161373330.0,Not Home
2676,1178169277.0,Not Home
2677,2144446971.0,Not Home
2678,2001347912.0,Inaccessible
2679,1112343826.0,Inaccessible
2680,2156437840.0,Not Home
2681,2143115974.0,Inaccessible
2682,2128042090.0,Inaccessible
2683,1112375988.0,Inaccessible
2684,1112415439.0,Inaccessible
2685,1112423588.0,Inaccessible
2686,2144502043.0,Inaccessible
2687,1144441025.0,Inaccessible
2688,1112327638.0,Inaccessible
2689,2120695488.0,Inaccessible
2690,1177969061.0,Inaccessible
2691,2161759358.0,Inaccessible
2692,2000704874.0,Inaccessible
2693,2184698426.0,Inaccessible
2694,2187269437.0,Inaccessible
2695,2125035395.0,Inaccessible
2696,2179820927.0,Inaccessible
2697,2135520157.0,Inaccessible
2698,1185134302.0,Not Home
2699,2150296034.0,Inaccessible
2700,2174324512.0,Inaccessible
2701,2179937749.0,Inaccessible
2702,2188468196.0,Inaccessible
2703,2123394177.0,Inaccessible
2704,2175066068.0,Inaccessible
2705,1163910469.0,Inaccessible
2706,2001222730.0,Inaccessible
2707,1112367208.0,Inaccessible
2708,1210033215.0,Inaccessible
2709,2172376011.0,Not Home
2710,2154464420.0,Inaccessible
2711,1112447549.0,Inaccessible
2712,1112413790.0,Not Home
2713,2125229008.0,Not Home
2714,2120752860.0,Not Home
2715,2171120050.0,Canvassed
2716,2189484748.0,Canvassed
2717,2138669915.0,Canvassed
2718,2189484345.0,Canvassed
2719,2148603874.0,Not Home
2720,2147956033.0,Not Home
2721,1112332573.0,Not Home
2722,2157484062.0,Not Home
2723,1100735143.0,Not Home
2724,2148803893.0,Moved
2725,2157133335.0,Moved
2726,2161373330.0,Canvassed
2727,2175063504.0,Canvassed
2728,1102336654.0,Not Home
2729,1195675265.0,Not Home
2730,1190598309.0,Moved
2731,1102282444.0,Moved
2732,1142465823.0,Moved
2733,2185084945.0,Not Home
2734,1102352407.0,Not Home
2735,2185087030.0,Not Home
2736,1118646747.0,Not Home
2737,1102359126.0,Not Home
2738,2167270012.0,Not Home
2739,2155886668.0,Not Home
2740,2003317480.0,Not Home
2741,1216081408.0,Not Home
2742,2177606598.0,Not Home
2743,2001612313.0,Not Home
2744,2177410284.0,Not Home
2745,2120695488.0,Not Home
2746,2121484508.0,Not Home
2747,2152681837.0,Not Home
2748,1200227435.0,Not Home
2749,2162106967.0,Not Home
2750,1102304806.0,Not Home
2751,1199296507.0,Not Home
2752,2174862625.0,Not Home
2753,1102311415.0,Not Home
2754,2172039224.0,Not Home
2755,1218859803.0,Not Home
2756,2185514536.0,Not Home
2757,2190884879.0,Not Home
2758,2175897653.0,Not Home
2759,1210033215.0,Not Home
2760,1216773877.0,Not Home
2761,2124478495.0,Inaccessible
2762,2000704874.0,Not Home
2763,2129627261.0,Inaccessible
2764,1211477709.0,Not Home
2765,1186006773.0,Inaccessible
2766,2001976110.0,Canvassed
2767,1134669616.0,Moved
2768,2173784071.0,Canvassed
2769,2173783703.0,Canvassed
2770,2136710353.0,Not Home
2771,2175638094.0,Not Home
2772,1102313331.0,Not Home
2773,2165728752.0,Not Home
2774,2192312182.0,Not Home
2775,1202347853.0,Inaccessible
2776,1180649157.0,Not Home
2777,1148470160.0,Not Home
2778,1161361442.0,Canvassed
2779,2154312587.0,Not Home
2780,2127231589.0,Not Home
2781,1160177753.0,Not Home
2782,2164486475.0,Inaccessible
2783,1112341006.0,Not Home
2784,2135726992.0,Not Home
2785,1102266821.0,Not Home
2786,1102383315.0,Not Home
2787,2193003285.0,Not Home
2788,2147808379.0,Canvassed
2789,1166284196.0,Not Home
2790,2144564806.0,Moved
2791,1195741424.0,Not Home
2792,2179356000.0,Not Home
2793,1102321130.0,Not Home
2794,2159287898.0,Not Home
2795,1202791656.0,Inaccessible
2796,1112366033.0,Refused
2797,2179820927.0,Not Home
2798,1112358980.0,Not Home
2799,2178127266.0,Not Home
2800,1167815305.0,Not Home
2801,2140414529.0,Not Home
2802,1167093762.0,Moved
2803,1112440204.0,Not Home
2804,2147632202.0,Not Home
2805,2190039751.0,Not Home
2806,2153174069.0,Not Home
2807,2152679013.0,Not Home
2808,2002205222.0,Not Home
2809,2160596861.0,Refused
2810,1144077207.0,Not Home
2811,2000872824.0,Not Home
2812,1163973419.0,Not Home
2813,2176202553.0,Not Home
2814,2163014663.0,Not Home
2815,2186287679.0,Not Home
2816,2191073396.0,Not Home
2817,1025698440.0,Not Home
2818,,Not Home
2819,2167840343.0,Not Home
2820,1112326859.0,Not Home
2821,1186607380.0,Not Home
2822,2165058660.0,Not Home
2823,2191896275.0,Not Home
2824,2187183241.0,Not Home
2825,2125917802.0,Not Home
2826,2189611612.0,Not Home
2827,2120598449.0,Not Home
2828,2000713099.0,Canvassed
2829,1199619410.0,Not Home
2830,1102282617.0,Inaccessible
2831,1216083111.0,Not Home
2832,1217719378.0,Not Home
2833,2184001954.0,Moved
2834,1052937664.0,Not Home
2835,2188468196.0,Canvassed
2836,1102290307.0,Inaccessible
2837,2152570277.0,Inaccessible
2838,1196057956.0,Inaccessible
2839,1000433225.0,Not Home
2840,2178617032.0,Not Home
2841,1102351673.0,Not Home
2842,1163910469.0,Not Home
2843,1220931362.0,Not Home
2844,1102329262.0,Inaccessible
2845,2001838709.0,Not Home
2846,1183049688.0,Not Home
2847,2160121308.0,Not Home
2848,2156098020.0,Not Home
2849,1171029454.0,Not Home
2850,2180166590.0,Not Home
2851,2143115974.0,Not Home
2852,1102359848.0,Not Home
2853,2156536118.0,Not Home
2854,2190169386.0,Canvassed
2855,2174864115.0,Not Home
2856,2193193380.0,Not Home
2857,2180322696.0,Inaccessible
2858,1121758000.0,Not Home
2859,2156863182.0,Not Home
2860,2125186889.0,Not Home
2861,2001347912.0,Not Home
2862,2160164718.0,Moved
2863,2122402410.0,Not Home
2864,1163669173.0,Canvassed
2865,2177620027.0,Moved
2866,2001977091.0,Not Home
2867,2191967869.0,Not Home
2868,1102328976.0,Not Home
2869,2134449615.0,Not Home
2870,1102282798.0,Not Home
2871,1102329871.0,Not Home
2872,2154464420.0,Not Home
2873,2152113299.0,Not Home
2874,2143214574.0,Not Home
2875,2188734438.0,Not Home
2876,2135577834.0,Not Home
2877,1102351602.0,Not Home
2878,2141467894.0,Moved
2879,2179041417.0,Not Home
2880,2184209918.0,Not Home
2881,2169025997.0,Moved
2882,2178211311.0,Moved
2883,1191138807.0,Not Home
2884,2179259287.0,Not Home
2885,2192312499.0,Not Home
2886,2190752867.0,Not Home
2887,2124325216.0,Not Home
2888,2131018246.0,Not Home
2889,1202347249.0,Not Home
2890,1102312818.0,Inaccessible
2891,1198702789.0,Not Home
2892,1102305711.0,Inaccessible
2893,2125295301.0,Not Home
2894,2133111190.0,Moved
2895,1157794147.0,Canvassed
2896,1211847116.0,Not Home
2897,1212475872.0,Not Home
2898,2184990046.0,Canvassed
2899,1102281512.0,Not Home
2900,2174285929.0,Not Home
2901,1185127014.0,Canvassed
2902,2138863478.0,Not Home
2903,2188607651.0,Canvassed
2904,1152335187.0,Not Home
2905,2166136943.0,Canvassed
2906,2179822615.0,Not Home
2907,1102321410.0,Not Home
2908,2192806737.0,Not Home
2909,2153367083.0,Not Home
2910,2135577194.0,Moved
2911,1102343807.0,Not Home
2912,1102290767.0,Not Home
2913,1102359671.0,Not Home
2914,1102367256.0,Not Home
2915,1024099026.0,Not Home
2916,1117232861.0,Not Home
2917,1102282459.0,Not Home
2918,1053032119.0,Moved
2919,1112367208.0,Not Home
2920,2129627261.0,Not Home
2921,1186006773.0,Not Home
2922,2124478495.0,Not Home
2923,2164486475.0,Not Home
2924,1202347853.0,Not Home
2925,1202791656.0,Not Home
2926,1158753751.0,Not Home
2927,1013040735.0,Canvassed
2928,2178583682.0,Moved
2929,2164405987.0,Not Home
2930,2170341464.0,Not Home
2931,1108043365.0,Moved
2932,1120802326.0,Not Home
2933,1207460162.0,Not Home
2934,2184343544.0,Not Home
2935,2179882104.0,Not Home
2936,2137624206.0,Not Home
2937,2137624206.0,Not Home
2938,2184343544.0,Not Home
2939,2179882104.0,Not Home
2940,2160910607.0,Moved
2941,2164830002.0,Moved
2942,2160910607.0,Moved
2943,2164830002.0,Moved
2944,1154769137.0,Not Home
2945,1154769137.0,Not Home
2946,1102732580.0,Not Home
2947,1102732580.0,Not Home
2948,2148816926.0,Moved
2949,2148816926.0,Moved
2950,1219443511.0,Not Home
2951,1152731620.0,Not Home
2952,2150271433.0,Not Home
2953,2150271433.0,Not Home
2954,1219443511.0,Not Home
2955,1152731620.0,Not Home
2956,2192069280.0,Canvassed
2957,2192069280.0,Canvassed
2958,1208197685.0,Canvassed
2959,1208197685.0,Canvassed
2960,1120807330.0,Not Home
2961,,Moved
2962,2155665054.0,Canvassed
2963,,Moved
2964,2155665054.0,Not Home
2965,1120807330.0,Canvassed
2966,2189165551.0,Not Home
2967,1185214002.0,Not Home
2968,2150278376.0,Canvassed
2969,2148524449.0,Canvassed
2970,2173769452.0,Canvassed
2971,2150278376.0,Canvassed
2972,1109194398.0,Canvassed
2973,2148524449.0,Canvassed
2974,2003258061.0,Not Home
2975,2142919413.0,Not Home
2976,1165265720.0,Not Home
2977,2190752949.0,Refused
2978,2137488005.0,Not Home
2979,2143212639.0,Refused
2980,1215855934.0,Refused
2981,1203920614.0,Not Home
2982,2124325829.0,Not Home
2983,2123653448.0,Not Home
2984,1204283030.0,Canvassed
2985,1183858196.0,Not Home
2986,2172038451.0,Not Home
2987,2169368741.0,Moved
2988,1112325424.0,Not Home
2989,2123779083.0,Canvassed
2990,2141171057.0,Not Home
2991,1197339935.0,Not Home
2992,2183721025.0,Canvassed
2993,1115453619.0,Not Home
2994,2123751503.0,Not Home
2995,1211774506.0,Not Home
2996,2139531071.0,Not Home
2997,1172165830.0,Not Home
2998,2143214629.0,Not Home
2999,2149452445.0,Not Home
3000,1190780881.0,Not Home
3001,2134901156.0,Not Home
3002,2153272348.0,Canvassed
3003,2174285328.0,Not Home
3004,1215249172.0,Not Home
3005,1112398247.0,Not Home
3006,2136272536.0,Not Home
3007,2144168325.0,Not Home
3008,2192315902.0,Not Home
3009,1219626732.0,Not Home
3010,2155610130.0,Not Home
3011,2168554260.0,Not Home
3012,2179289601.0,Moved
3013,2141587082.0,Moved
3014,2160519591.0,Moved
3015,2138484858.0,Not Home
3016,2135646075.0,Not Home
3017,2140141686.0,Not Home
3018,1162237259.0,Not Home
3019,2166803992.0,Moved
3020,2176211498.0,Not Home
3021,2161993026.0,Not Home
3022,2145054241.0,Not Home
3023,1112328356.0,Canvassed
3024,2190178379.0,Not Home
3025,1201620820.0,Not Home
3026,1112409043.0,Moved
3027,1112352351.0,Moved
3028,2131692865.0,Moved
3029,2161129227.0,Not Home
3030,1112399076.0,Not Home
3031,1206398153.0,Not Home
3032,1213613198.0,Not Home
3033,2180571100.0,Canvassed
3034,,Canvassed
3035,1193842362.0,Moved
3036,2133466844.0,Not Home
3037,2193106594.0,Canvassed
3038,1112360397.0,Moved
3039,1216443095.0,Not Home
3040,1166618337.0,Not Home
3041,1192953815.0,Canvassed
3042,1217464119.0,Not Home
3043,1119683993.0,Canvassed
3044,2190054031.0,Not Home
3045,1102836003.0,Not Home
3046,2141697725.0,Not Home
3047,2175686256.0,Canvassed
3048,2175786604.0,Not Home
3049,1109046323.0,Not Home
3050,1208699471.0,Not Home
3051,1150269994.0,Not Home
3052,2190921861.0,Canvassed
3053,1204841863.0,Moved
3054,2179784841.0,Canvassed
3055,2179258231.0,Not Home
3056,2136747297.0,Not Home
3057,1146534013.0,Canvassed
3058,2185582841.0,Not Home
3059,2136786562.0,Not Home
3060,2143724885.0,Not Home
3061,2193193670.0,Canvassed
3062,2003360867.0,Moved
3063,2153866153.0,Moved
3064,2155354855.0,Moved
3065,2177297419.0,Not Home
3066,1174676492.0,Canvassed
3067,1218221076.0,Moved
3068,2140863147.0,Not Home
3069,,Not Home
3070,2152087826.0,Canvassed
3071,2164145259.0,Moved
3072,2180635285.0,Moved
3073,2191292508.0,Not Home
3074,2001621694.0,Canvassed
3075,2191444228.0,Not Home
3076,1189830259.0,Not Home
3077,2172333955.0,Not Home
3078,2163930533.0,Not Home
3079,2141144061.0,Not Home
3080,1214027939.0,Not Home
3081,2123114593.0,Not Home
3082,1197830280.0,Not Home
3083,2191599713.0,Refused
3084,1195673530.0,Not Home
3085,2136184256.0,Moved
3086,2159282972.0,Not Home
3087,2159633128.0,Moved
3088,1220340267.0,Not Home
3089,1198893714.0,Not Home
3090,2179462391.0,Not Home
3091,2172271688.0,Not Home
3092,2176488236.0,Not Home
3093,2160603975.0,Canvassed
3094,2180197440.0,Not Home
3095,2148532723.0,Not Home
3096,1110586662.0,Moved
3097,1166097809.0,Not Home
3098,2001051760.0,Not Home
3099,1162881857.0,Not Home
3100,2142817110.0,Not Home
3101,2178852320.0,Canvassed
3102,1162096842.0,Not Home
3103,2139688942.0,Not Home
3104,2191288638.0,Not Home
3105,2192317298.0,Not Home
3106,2175665531.0,Not Home
3107,2159325935.0,Not Home
3108,2150273483.0,Not Home
3109,2184039683.0,Not Home
3110,2191743746.0,Not Home
3111,,Not Home
3112,1194960589.0,Canvassed
3113,1199368711.0,Not Home
3114,1216913443.0,Not Home
3115,1112415635.0,Not Home
3116,2192316069.0,Not Home
3117,2190385740.0,Not Home
3118,2175393880.0,Not Home
3119,1164761981.0,Not Home
3120,2192135115.0,Not Home
3121,2146342181.0,Not Home
3122,2124750446.0,Not Home
3123,2186821025.0,Not Home
3124,2109975289.0,Not Home
3125,1116747178.0,Not Home
3126,1200791508.0,Not Home
3127,1211540837.0,Not Home
3128,2177732864.0,Canvassed
3129,2157849199.0,Not Home
3130,1217758890.0,Canvassed
3131,1113393710.0,Not Home
3132,2192316053.0,Canvassed
3133,1112334269.0,Not Home
3134,2153887487.0,Moved
3135,1141592030.0,Canvassed
3136,1112448619.0,Not Home
3137,1145048735.0,Canvassed
3138,1112448619.0,Moved
3139,2140563088.0,Not Home
3140,2143075907.0,Not Home
3141,1191780892.0,Not Home
3142,2187611708.0,Moved
3143,1183440413.0,Moved
3144,2156792638.0,Not Home
3145,2189162900.0,Not Home
3146,1159720455.0,Moved
3147,2140647266.0,Not Home
3148,2192520495.0,Not Home
3149,2126265993.0,Not Home
3150,2000836678.0,Refused
3151,2124136339.0,Not Home
3152,1068694055.0,Canvassed
3153,1212474837.0,Not Home
3154,1112408612.0,Not Home
3155,,Not Home
3156,2176202915.0,Not Home
3157,2135579189.0,Not Home
3158,1185149949.0,Not Home
3159,2166127963.0,Not Home
3160,1112409036.0,Not Home
3161,1112424106.0,Canvassed
3162,2122318879.0,Canvassed
3163,2160983877.0,Not Home
3164,2173634694.0,Refused
3165,2155616694.0,Moved
3166,2124708553.0,Not Home
3167,2177719213.0,Not Home
3168,2159863993.0,Not Home
3169,2150270256.0,Not Home
3170,2144167975.0,Not Home
3171,1112383306.0,Not Home
3172,2175935664.0,Not Home
3173,2187464508.0,Not Home
3174,2121009045.0,Not Home
3175,2187099811.0,Not Home
3176,2177303919.0,Not Home
3177,1112384318.0,Canvassed
3178,1112392455.0,Moved
3179,2136988669.0,Not Home
3180,2001660882.0,Not Home
3181,1108033231.0,Canvassed
3182,2185427025.0,Not Home
3183,2149589856.0,Not Home
3184,1110008523.0,Not Home
3185,2122752473.0,Not Home
3186,2141530907.0,Canvassed
3187,2152554486.0,Canvassed
3188,1178275672.0,Not Home
3189,2144355863.0,Not Home
3190,2167178446.0,Not Home
3191,2142666759.0,Canvassed
3192,1152347010.0,Not Home
3193,1183715193.0,Canvassed
3194,1216367141.0,Canvassed
3195,2180032499.0,Not Home
3196,2130196215.0,Moved
3197,2132238583.0,Not Home
3198,1112401093.0,Not Home
3199,2120983061.0,Not Home
3200,1141650076.0,Not Home
3201,1169034201.0,Canvassed
3202,2187707907.0,Not Home
3203,1114442996.0,Not Home
3204,1112373564.0,Not Home
3205,2175936306.0,Not Home
3206,1207082635.0,Not Home
3207,2144422330.0,Canvassed
3208,1166096762.0,Moved
3209,1206751074.0,Not Home
3210,1112405760.0,Canvassed
3211,2134223180.0,Moved
3212,1109054898.0,Not Home
3213,2140303193.0,Moved
3214,1221026278.0,Not Home
3215,1220088738.0,Not Home
3216,1167567609.0,Not Home
3217,2191284749.0,Canvassed
3218,2190385793.0,Not Home
3219,1208225740.0,Not Home
3220,1205559357.0,Not Home
3221,1112334984.0,Not Home
3222,1112332685.0,Not Home
3223,2126173864.0,Not Home
3224,2173497617.0,Not Home
3225,2126173864.0,Canvassed
3226,1163569257.0,Canvassed
3227,1112333215.0,Not Home
3228,2153869601.0,Not Home
3229,2174538100.0,Not Home
3230,1112332462.0,Other Language
3231,2131230847.0,Not Home
3232,1175084258.0,Canvassed
3233,1214817795.0,Moved
3234,2144655398.0,Not Home
3235,2174538192.0,Not Home
3236,1208071300.0,Not Home
3237,2136627419.0,Not Home
3238,2159377001.0,Canvassed
3239,2139438303.0,Not Home
3240,2172083294.0,Not Home
3241,1180202915.0,Canvassed
3242,1183890913.0,Canvassed
3243,2173089277.0,Canvassed
3244,1208346562.0,Not Home
3245,2177724690.0,Refused
3246,2132735567.0,Canvassed
3247,2157005634.0,Refused
3248,1191751143.0,Canvassed
3249,1171299548.0,Canvassed
3250,2175223450.0,Not Home
3251,1203010967.0,Canvassed
3252,1145548797.0,Not Home
3253,1200788565.0,Not Home
3254,2157348242.0,Not Home
3255,1166707746.0,Not Home
3256,1141602697.0,Canvassed
3257,1176443595.0,Not Home
3258,2124323419.0,Not Home
3259,2130175186.0,Not Home
3260,1194528230.0,Not Home
3261,2160517998.0,Canvassed
3262,2124240579.0,Not Home
3263,1213292030.0,Not Home
3264,1174417545.0,Not Home
3265,2177863884.0,Not Home
3266,2128044779.0,Not Home
3267,2186936881.0,Not Home
3268,2177864202.0,Not Home
3269,2171812009.0,Not Home
3270,,Not Home
3271,1210407667.0,Not Home
3272,1112336267.0,Canvassed
3273,2164256016.0,Not Home
3274,2146597162.0,Not Home
3275,2135674212.0,Not Home
3276,2178850081.0,Not Home
3277,2174293652.0,Canvassed
3278,2129627203.0,Not Home
3279,2160290369.0,Canvassed
3280,2176528226.0,Canvassed
3281,1112440598.0,Canvassed
3282,2156917232.0,Refused
3283,2141769409.0,Refused
3284,1108122212.0,Not Home
3285,2156160597.0,Canvassed
3286,2176306842.0,Not Home
3287,2137936167.0,Refused
3288,2175420049.0,Not Home
3289,2126314847.0,Not Home
3290,2192806645.0,Moved
3291,2156537680.0,Canvassed
3292,2140546324.0,Not Home
3293,2134460577.0,Not Home
3294,1186004962.0,Canvassed
3295,2158841763.0,Not Home
3296,1188221310.0,Not Home
3297,1197177695.0,Not Home
3298,2141406588.0,Not Home
3299,2143592591.0,Not Home
3300,2191361842.0,Not Home
3301,2121060067.0,Refused
3302,2123749594.0,Not Home
3303,1109934923.0,Canvassed
3304,2138753829.0,Refused
3305,2140303172.0,Canvassed
3306,2172716721.0,Not Home
3307,2191527052.0,Refused
3308,1112401778.0,Moved
3309,1174213244.0,Not Home
3310,1109951755.0,Canvassed
3311,1122134244.0,Refused
3312,2187677261.0,Canvassed
3313,1112401778.0,Not Home
3314,1122158624.0,Refused
3315,2122361541.0,Not Home
3316,2186346699.0,Not Home
3317,2001350587.0,Canvassed
3318,1108268857.0,Canvassed
3319,1179095871.0,Moved
3320,2162583705.0,Not Home
3321,2163771120.0,Canvassed
3322,1220385574.0,Not Home
3323,1112334689.0,Canvassed
3324,1161850416.0,Not Home
3325,1202933613.0,Not Home
3326,1161146325.0,Not Home
3327,2120981732.0,Not Home
3328,2129626848.0,Not Home
3329,2187148288.0,Not Home
3330,1178605154.0,Canvassed
3331,2127970254.0,Not Home
3332,2144499589.0,Not Home
3333,2191473482.0,Not Home
3334,,Not Home
3335,1167961644.0,Not Home
3336,1147898654.0,Not Home
3337,2122361644.0,Not Home
3338,2150267681.0,Not Home
3339,2126395586.0,Not Home
3340,1112390372.0,Not Home
3341,2134930510.0,Not Home
3342,1112343452.0,Not Home
3343,2177323479.0,Not Home
3344,2120184756.0,Not Home
3345,2192668634.0,Not Home
3346,2176309975.0,Not Home
3347,1218858462.0,Not Home
3348,1195740871.0,Not Home
3349,2160371048.0,Canvassed
3350,2149278847.0,Not Home
3351,2125187750.0,Not Home
3352,2162270384.0,Not Home
3353,2161429403.0,Not Home
3354,2190609915.0,Not Home
3355,1207728084.0,Not Home
3356,1195597454.0,Canvassed
3357,2149593428.0,Not Home
3358,1203920717.0,Not Home
3359,2143777040.0,Not Home
3360,1176739621.0,Not Home
3361,2177064744.0,Not Home
3362,1112340654.0,Canvassed
3363,2133430131.0,Not Home
3364,1118687588.0,Not Home
3365,2124137591.0,Not Home
3366,2191572003.0,Not Home
3367,2134504882.0,Not Home
3368,2192025986.0,Canvassed
3369,2136918822.0,Canvassed
3370,1147154702.0,Moved
3371,1153027280.0,Canvassed
3372,2156962088.0,Not Home
3373,2137936339.0,Not Home
3374,2170439314.0,Not Home
3375,1112365084.0,Not Home
3376,2179853057.0,Not Home
3377,1216366327.0,Not Home
3378,1198288387.0,Canvassed
3379,2122947379.0,Moved
3380,2123953613.0,Not Home
3381,1217510485.0,Not Home
3382,1217427292.0,Not Home
3383,1206978272.0,Not Home
3384,2180168443.0,Not Home
3385,2171619307.0,Not Home
3386,1171762447.0,Canvassed
3387,2192373630.0,Not Home
3388,1166797238.0,Not Home
3389,2192137532.0,Not Home
3390,2176199924.0,Not Home
3391,1171762389.0,Not Home
3392,2121146964.0,Not Home
3393,1219036716.0,Canvassed
3394,2179192264.0,Canvassed
3395,2122788148.0,Not Home
