,Voter ID,VOTE_TYPE,ZIP,SEX,BIRTHYEAR,Voting Site,Voting Precinct
348666,1112792766,P,77504,F,1961,SRD144R,347
348667,1121587601,P,77504,F,1960,SRD144R,347
348668,1108762676,P,77504,F,1982,SRD144R,347
348670,1110183734,P,77504,F,1984,SRD144R,347
348671,1109039675,P,77504,F,1984,SRD144R,347
348672,1110301147,P,77504,M,1973,SRD144R,347
348673,1110301110,E,77504,M,1979,51013,347
348675,1110183809,P,77504,F,1959,SRD144R,347
348676,1110301083,P,77504,M,1968,SRD144R,347
348677,1120781244,E,77504,F,1974,52014,347
348678,1110293295,P,77504,M,1958,SRD144R,347
348679,1109235112,P,77504,M,1951,SRD144R,347
348680,1110293269,P,77504,F,1965,SRD128P,347
348681,1110277499,P,77504,F,1955,SRD144R,347
348682,1108586918,P,77504,F,1980,SRD145H,347
348683,1110285322,P,77504,F,1969,SRD128P,347
348684,1119481492,P,77504,F,1957,SRD144R,347
348685,1119480462,P,77504,F,1965,SRD128P,347
348686,1110285282,P,77504,F,1969,SRD144R,347
348687,1110285295,P,77504,F,1968,SRD144R,347
348688,1110269578,P,77504,F,1943,SRD144R,347
348689,1110261697,P,77504,M,1961,SRD144R,347
348691,1110245987,E,77504,M,1961,52014,347
348692,1111520591,E,77504,F,1980,52014,347
348693,1110261650,P,77504,F,1968,SRD144R,347
348694,1115152984,P,77504,M,1962,SRD144R,347
348695,1105995014,E,77504,M,1963,52014,347
348696,1110245902,E,77504,M,1980,52014,347
348697,1103184173,P,77504,F,1978,SRD128P,347
348698,1115288573,P,77504,F,1974,SRD144R,347
348699,1110222457,E,77504,M,1967,52016,347
348700,1115296465,P,77504,F,1977,SRD144R,347
348702,1116053635,E,77504,M,1980,52014,347
348703,1119447716,P,77504,F,1941,SRD128P,347
348704,1109515550,P,77504,M,1957,SRD145C,347
348705,1110230223,P,77504,M,1955,SRD144R,347
348706,1110230210,E,77504,M,1970,52014,347
348708,1110191271,P,77504,M,1962,SRD144R,347
348709,1110191318,P,77504,M,1948,SRD144R,347
348710,1110206807,E,77504,F,1958,52016,347
348711,1106087038,E,77504,F,1980,52016,347
348712,1110206824,E,77504,F,1963,42008,347
348713,1110183429,E,77504,M,1940,52016,347
348714,1110183455,P,77504,F,1959,SRD144R,347
348715,1105959395,E,77504,M,1974,52016,347
348716,1112062983,E,77504,M,1972,51013,347
348717,1119108688,P,77504,F,1979,SRD144R,347
348718,1110677883,P,77504,F,1957,SRD144R,347
348720,1110277315,P,77504,M,1961,SRD144R,347
348721,1119423188,P,77504,M,1963,SRD144R,347
348722,1120904513,E,77504,M,1979,52014,347
348723,1110285125,P,77504,F,1979,SRD144R,347
348724,1110261524,P,77504,F,1959,SRD144R,347
348725,1119530391,P,77504,M,1977,SRD144R,347
348727,1119668754,P,77504,F,1985,SRD128P,347
348728,1110262489,P,77504,M,1978,SRD144R,347
348729,1105505336,P,77504,M,1986,SRD144R,347
348730,1110262750,P,77504,M,1976,SRD128P,347
348731,1110262766,E,77504,F,1967,52025,347
348732,1108669681,E,77504,F,1967,51013,347
348734,1120811962,P,77504,M,1980,SRD144R,347
348735,1110269858,E,77504,F,1967,52014,347
348737,1110269901,P,77504,M,1970,SRD144R,347
348738,1121912286,P,77504,F,1965,SRD144R,347
348739,1109920672,P,77504,M,1962,SRD147S,347
348740,1112118760,E,77504,F,1971,52016,347
348741,1110255149,E,77504,M,1985,52014,347
348743,1120811825,E,77504,M,1985,52016,347
348744,1110262352,P,77504,F,1956,SRD144R,347
348745,1110255219,P,77504,M,1969,SRD134M,347
348746,1110254596,P,77504,M,1964,SRD144R,347
348747,1110254481,P,77504,F,1970,SRD144R,347
348748,1106479677,P,77504,F,1967,SRD128P,347
348749,1110596013,P,77504,F,1968,SRD144R,347
348750,1110247377,P,77504,M,1974,SRD128P,347
348751,1103934792,P,77504,F,1984,SRD144R,347
348753,1119408197,P,77504,M,1952,SRD144R,347
348754,1110247464,E,77504,F,1963,52014,347
348755,1115951844,P,77504,M,1959,SRD144R,347
348756,1110247429,P,77504,F,1967,SRD144R,347
348757,1104225640,P,77504,M,1984,SRD144R,347
348758,1104225705,P,77504,F,1973,SRD144R,347
348759,1110254888,P,77504,M,1937,SRD144R,347
348760,1115944561,E,77504,M,1985,52016,347
348761,1110363405,E,77504,F,1985,52014,347
348762,1110247781,P,77504,F,1965,SRD146C,347
348763,1110262157,P,77504,M,1977,SRD144R,347
348764,1110262161,P,77504,F,1977,SRD144R,347
348765,1110692869,P,77504,F,1972,SRD144R,347
348766,1110254327,P,77504,M,1962,SRD144R,347
348767,1110247088,E,77504,M,1940,51013,347
348768,1110254256,E,77504,M,1983,52016,347
348769,1110246974,P,77504,M,1958,SRD144R,347
348770,1110246903,P,77504,F,1984,SRD144R,347
348771,1110246829,P,77504,M,1962,SRD144R,347
348773,1112179325,E,77504,F,1983,52014,347
348774,1115362072,E,77504,F,1972,51013,347
348775,1110239589,P,77504,F,1967,SRD144R,347
348776,1113513214,E,77504,M,1983,52016,347
348778,1120071922,E,77504,F,1964,51013,347
348779,1119110485,P,77504,M,1957,SRD144R,347
348780,1114091039,E,77504,F,1982,52016,347
348781,1110199434,P,77504,F,1983,SRD144R,347
348782,1115058417,P,77504,M,1983,SRD129U,347
348783,1109238302,E,77504,F,1975,52014,347
348785,1110184066,P,77504,M,1973,SRD144R,347
348786,1110191715,P,77504,M,1961,SRD144R,347
348787,1110184111,E,77504,M,1955,52014,347
348788,1111208259,P,77504,M,1970,SRD128P,347
348789,1118109462,P,77504,M,1982,SRD001C,347
348790,1110184032,P,77504,F,1972,SRD144R,347
348791,1110199336,P,77504,M,1946,SRD144R,347
348793,1110191631,E,77504,F,1961,52014,347
348794,1110191612,Z,77504,F,1957,SRD143R,347
348795,1108385202,E,77504,F,1982,52014,347
348796,1120744479,P,77504,M,1965,SRD144R,347
348797,1110183982,P,77504,M,1968,SRD144R,347
348798,1120314609,P,77504,F,1981,SRD146C,347
348799,1102221612,P,77504,F,1953,SRD144R,347
348803,1110183911,P,77504,M,1954,SRD144R,347
348805,1106056995,P,77504,F,1958,SRD144R,347
348806,1110238761,P,77504,M,1961,SRD144R,347
348807,1106411487,P,77504,F,1957,SRD144R,347
348808,1108874997,P,77504,F,1983,SRD144R,347
348810,1110293765,P,77504,M,1951,SRD144R,347
348811,1110247312,P,77034,M,1947,SRD144R,347
348812,1110286977,E,77504,M,1980,51013,347
348814,1110279762,P,77034,F,1946,SRD144R,347
348815,1110286516,P,77504,F,1953,SRD128P,347
348816,1113647916,E,77504,F,1963,52078,347
348817,1110293474,P,77504,F,1981,SRD144R,347
348818,1110286724,P,77504,M,1957,SRD144R,347
349935,1112204523,P,77081,F,1954,SRD137B,431
352455,1110567451,E,77003,M,1982,92006,9
353219,1111263797,E,77087,F,1953,62039,379
353221,1111263750,E,77087,M,1936,91101,379
353222,1107719743,P,77087,F,1954,SRD146S,379
353223,1111271705,P,77087,M,1969,SRD145C,379
353225,1111151570,E,77087,F,1950,62039,379
353227,1111159709,E,77087,F,1971,62039,379
353228,1111167738,P,77087,F,1984,SRD147Z,379
353230,1111240132,P,77087,F,1961,SRD146S,379
353231,1107398574,E,77087,M,1975,62039,379
353232,1107416126,E,77087,F,1969,62037,379
353233,1111248036,E,77087,F,1952,62039,379
353235,1102716860,P,77087,M,1973,SRD145H,379
353236,1111232156,E,77087,M,1966,62039,379
353237,1105930395,E,77087,F,1981,42012,379
353238,1113788222,E,77087,M,1948,62039,379
353239,1102828076,P,77087,M,1957,SRD146S,379
353240,1063015542,E,77087,F,1965,62039,379
353241,1111200059,P,77087,F,1969,SRD147U,379
353242,1116149205,P,77087,F,1959,SRD146S,379
353243,1111216100,P,77087,M,1962,SRD143C,379
353244,1117176838,E,77087,F,1975,62039,379
353245,1122495350,P,77087,F,1975,SRD139V,379
353246,1111167729,E,77087,F,1968,62039,379
353247,1111175734,P,77087,M,1980,SRD144R,379
353248,1108828642,E,77087,F,1964,91101,379
353250,1111159502,E,77087,F,1980,62039,379
353251,1111394313,P,77087,F,1980,SRD138M,379
353252,1111175832,E,77087,M,1980,61059,379
353253,1111183937,P,77087,F,1951,SRD146C,379
353255,1108577637,P,77087,F,1977,SRD145C,379
353256,1111183900,E,77087,F,1978,62039,379
353257,1111263600,E,77087,M,1978,62039,379
353258,1111263637,P,77087,F,1960,SRD146S,379
353259,1111271503,P,77087,M,1961,SRD146S,379
353260,1103504862,P,77087,F,1980,SRD134M,379
353261,1111151438,P,77087,M,1957,SRD147Z,379
353262,1111247861,P,77087,F,1953,SRD129E,379
353263,1107835764,E,77087,F,1972,62039,379
353264,1116406520,P,77087,F,1967,SRD145C,379
353265,1111247959,P,77087,M,1960,SRD145C,379
353267,1105359483,P,77087,F,1955,SRD146S,379
353268,1111175924,E,77087,M,1980,62039,379
353269,1110290073,P,77087,M,1979,SRD145C,379
353270,1111184074,P,77087,F,1957,SRD145C,379
353274,1111216233,P,77087,F,1957,SRD146S,379
353275,1105265792,E,77087,F,1983,62039,379
353276,1111271746,P,77087,F,1974,SRD145C,379
353277,1111271751,P,77087,F,1946,SRD146C,379
353278,1122582132,P,77087,F,1984,SRD145C,379
353279,1111263905,P,77087,F,1987,SRD147Z,379
353281,1108891933,E,77087,M,1963,62039,379
353282,1111159732,P,77087,F,1984,SRD147S,379
353283,1111159745,P,77087,M,1969,SRD142C,379
353284,1111151734,P,77087,F,1937,SRD129S,379
353285,1108836650,E,77087,F,1959,62039,379
353286,1111232314,P,77087,F,1980,SRD146C,379
353287,1111248155,P,77087,M,1963,SRD142K,379
353288,1110420757,E,77087,F,1952,62039,379
353290,1111224422,P,77087,F,1949,SRD147Z,379
353291,1111224446,P,77087,F,1946,SRD145C,379
353292,1111216455,P,77087,M,1954,SRD145C,379
353293,1107063024,P,77087,F,1969,SRD146S,379
353294,1111232461,P,77087,F,1964,SRD001C,379
353295,1099218241,E,77087,M,1950,62039,379
353297,1102629672,P,77087,F,1976,SRD145C,379
353298,1105662395,P,77087,F,1962,SRD142K,379
353299,1111256119,P,77087,F,1951,SRD146C,379
353300,1107664535,P,77087,F,1982,SRD146C,379
353301,1111248275,P,77087,M,1956,SRD145C,379
353302,1102344552,E,77087,M,1964,62038,379
353303,1111176039,E,77087,F,1979,62039,379
353304,1111176056,P,77087,F,1943,SRD146C,379
353305,1111184116,P,77087,F,1959,SRD146C,379
353306,1111159797,E,77087,M,1984,81042,379
353307,1111159807,E,77087,F,1970,62034,379
353308,1111167874,P,77087,M,1980,SRD146C,379
353309,1121664442,E,77087,F,1967,62039,379
353310,1121672752,E,77087,M,1964,62039,379
353311,1111216429,E,77087,M,1942,62039,379
353312,1111208356,P,77087,F,1963,SRD131T,379
353313,1105499576,P,77087,F,1954,SRD131,379
353314,1107519290,E,77087,F,1985,62039,379
356587,1111686380,P,77504,F,1965,SRD144R,793
357492,1111857998,E,77093,M,1955,22057,411
357494,1117119108,P,77093,F,1980,SRD140B,411
357496,1111816342,P,77039,F,1976,SRD140B,411
357497,1111816293,P,77093,M,1949,SRD140B,411
357498,1111799581,E,77093,M,1979,22057,411
357499,1111816238,P,77039,F,1959,SRD140B,411
357500,1111891655,P,77093,F,1961,SRD140N,411
357501,1111900005,P,77039,M,1955,SRD140B,411
357502,1109795445,P,77039,F,1982,SRD140B,411
357503,1111874853,E,77093,F,1982,22057,411
357505,1111858006,P,77093,M,1961,SRD141C,411
357506,1111858010,P,77093,F,1968,SRD140,411
357507,1116796093,E,77039,F,1980,21074,411
357508,1111909465,E,77039,F,1968,22077,411
357509,1122158113,P,77093,F,1965,SRD140B,411
357510,1111916801,E,77039,F,1959,22075,411
357511,1109772911,E,77093,M,1968,21074,411
357513,1111867023,P,77039,M,1984,SRD141U,411
357514,1111841381,P,77093,M,1983,SRD140B,411
357515,1111833103,P,77093,F,1949,SRD140,411
357516,1111866519,P,77039,F,1982,SRD140B,411
357517,1111901124,P,77093,M,1954,SRD140B,411
357519,1111858197,P,77093,F,1985,SRD140N,411
357520,1120891481,P,77093,F,1956,SRD141C,411
357521,1111849730,E,77093,F,1981,22077,411
357522,1110660115,P,77093,F,1929,SRD140B,411
357523,1111900597,P,77039,F,1938,SRD140,411
357524,1111900668,P,77093,F,1942,SRD140,411
357525,1111892239,E,77093,M,1973,21074,411
357527,1111900718,P,77039,F,1985,SRD140B,411
357528,1111909047,E,77093,F,1986,21074,411
357530,1111867034,E,77093,F,1947,22056,411
357531,1111883828,P,77039,M,1983,SRD140B,411
357532,1111883885,E,77039,M,1983,21074,411
357533,1111867010,P,77039,M,1963,SRD140B,411
357534,1111858742,P,77093,M,1960,SRD140B,411
357535,1111858676,E,77039,M,1963,22077,411
357536,1111850299,P,77093,M,1942,SRD140,411
357537,1111850345,P,77093,F,1983,SRD140N,411
357538,1111833644,E,77093,M,1945,22057,411
357539,1111833671,P,77039,M,1978,SRD141U,411
357540,1111833594,P,77093,F,1968,SRD140N,411
357541,1111800178,P,77093,M,1948,SRD140B,411
357543,1111816915,P,77039,M,1968,SRD140B,411
357544,1111808500,P,77039,F,1980,SRD141U,411
357545,1111825297,E,77093,F,1962,21074,411
357546,1111825307,E,77039,F,1972,21074,411
357547,1111825245,E,77039,M,1959,21074,411
357548,1111825250,E,77039,F,1949,21074,411
357549,1111816962,E,77039,M,1959,21074,411
357550,1111892182,P,77093,F,1979,SRD140B,411
357551,1111892148,P,77093,M,1963,SRD140B,411
357552,1111892107,P,77039,F,1978,SRD140B,411
357553,1111892097,P,77039,M,1977,SRD140B,411
357555,1111908907,E,77039,F,1979,22077,411
357556,1102188961,P,77093,F,1970,SRD140N,411
357557,1111917267,P,77093,F,1972,SRD140B,411
357558,1111908969,P,77093,F,1964,SRD140B,411
357559,1111908953,E,77039,F,1964,21074,411
357560,1111908930,P,77039,M,1980,SRD140B,411
357561,1111917354,P,77093,F,1956,SRD140B,411
357562,1111925721,P,77039,M,1956,SRD140B,411
357563,1111892698,E,77039,F,1952,21074,411
357564,1103605398,P,77039,F,1980,SRD140B,411
357565,1111884211,P,77039,F,1951,SRD140N,411
357566,1111884224,E,77039,F,1968,21074,411
357567,1111884276,P,77039,F,1947,SRD140B,411
357568,1111867477,P,77039,M,1959,SRD140B,411
357569,1111867412,P,77039,F,1974,SRD140B,411
357570,1111926253,P,77039,M,1947,SRD140B,411
357571,1111926224,P,77039,F,1961,SRD140B,411
357572,1111926269,P,77039,M,1951,SRD140B,411
357573,1111926322,P,77039,M,1943,SRD140B,411
357574,1111800682,E,77039,M,1942,21074,411
357575,1113077206,P,77039,F,1982,SRD140B,411
357576,1119146068,P,77039,F,1976,SRD140B,411
357577,1111917850,P,77039,F,1965,SRD140B,411
357578,1073799471,E,77039,F,1979,21074,411
357579,1111901066,E,77039,M,1958,22077,411
357580,1111909393,P,77039,M,1980,SRD140B,411
357581,1117195037,P,77039,F,1981,SRD140B,411
357582,1111809105,E,77039,M,1967,21074,411
357583,1111925231,P,77039,F,1977,SRD140B,411
357584,1111850814,P,77039,F,1983,SRD141U,411
357585,1111842530,P,77039,M,1960,SRD140B,411
357586,1111867567,E,77039,F,1954,21074,411
357587,1111867598,E,77039,F,1983,21074,411
357589,1116844741,E,77039,M,1951,22077,411
357590,1111901239,E,77039,F,1984,21074,411
357591,1111901225,P,77039,F,1985,SRD140B,411
357592,1111892819,P,77039,M,1974,SRD140B,411
357593,1103632964,E,77039,F,1985,21074,411
357594,1122571331,E,77039,F,1985,21074,411
357595,1111884435,P,77039,M,1962,SRD140B,411
357596,1111892717,E,77039,M,1973,21074,411
357597,1111884333,P,77039,M,1953,SRD141C,411
357598,1107681454,P,77039,F,1978,SRD140B,411
357599,1111926379,E,77039,F,1970,21074,411
357601,1111800828,P,77039,F,1956,SRD140B,411
357602,1111800837,P,77039,F,1983,SRD140B,411
360110,1112389923,P,77074,F,1938,SRD137B,430
360111,1112389557,P,77074,M,1946,SRD137B,430
360112,1112397633,P,77074,M,1959,SRD137B,430
360114,1113784001,E,77074,M,1984,72065,430
360115,1112373314,E,77074,F,1961,72064,430
360116,1109975803,P,77074,F,1982,SRD137B,430
360117,1108648970,P,77074,M,1969,SRD137B,430
360118,1109031904,E,77074,M,1966,72075,430
360119,1112446529,E,77074,M,1969,72064,430
360120,1116251961,P,77074,F,1937,SRD137B,430
360121,1112421966,P,77074,M,1953,SRD137B,430
360122,1112438306,E,77074,F,1958,71060,430
360123,1112430229,E,77081,F,1946,72050,430
360125,1112454455,E,77074,F,1973,72075,430
360126,1112438254,P,77074,F,1952,SRD137B,430
360127,1112348708,P,77081,F,1976,SRD137B,430
360128,1102940240,P,77074,F,1980,SRD149H,430
360129,1112956394,P,77074,M,1956,SRD137B,430
360130,1112365045,P,77074,M,1967,SRD137B,430
360131,1109031697,P,77074,M,1966,SRD137B,430
360132,1109133362,E,77081,F,1974,72075,430
360133,1116291337,E,77074,M,1961,72054,430
360134,1112438489,E,77074,F,1961,71060,430
360135,1105392658,E,77074,M,1983,72075,430
360136,1112365294,E,77074,M,1962,71060,430
360137,1112365287,E,77074,M,1972,72064,430
360138,1112389664,P,77074,M,1965,SRD137B,430
360139,1112397793,P,77074,F,1962,SRD137B,430
360140,1112389705,P,77074,F,1982,SRD131,430
360141,1116901051,E,77074,M,1968,71060,430
360142,1112405940,E,77074,M,1962,72068,430
360143,1112446749,P,77074,M,1964,SRD133Z,430
360144,1112454813,P,77074,M,1969,SRD137B,430
360145,1112326546,P,77074,M,1953,SRD137B,430
360146,1112349012,P,77074,F,1963,SRD137B,430
360147,1112373490,P,77074,M,1962,SRD137B,430
360149,1108033347,E,77074,M,1985,71060,430
360150,1112357355,P,77074,M,1942,SRD137B,430
360151,1112365499,P,77074,F,1968,SRD137B,430
360152,1112365508,P,77074,M,1973,SRD137B,430
360153,1116260439,P,77074,M,1943,SRD137B,430
360155,1112446810,E,77074,M,1963,72068,430
360156,1112408568,P,77081,F,1954,SRD149B,431
360157,1110180643,E,77081,M,1957,72071,431
360158,1105737886,P,77081,M,1964,SRD137B,431
360160,1112423923,P,77081,F,1975,SRD134W,431
360161,1112400796,P,77081,F,1962,SRD137B,431
360162,1112400783,P,77081,M,1960,SRD137B,431
360163,1112400806,P,77081,F,1965,SRD137B,431
360164,1112393374,E,77081,M,1955,71060,431
360165,1112393147,P,77081,F,1972,SRD137B,431
360166,1112448603,E,77081,F,1954,72071,431
360167,1112448635,E,77081,F,1955,71060,431
360168,1112448585,E,77081,M,1973,72071,431
360169,1110267840,E,77081,M,1965,72070,431
360170,1112440630,E,77081,F,1950,71060,431
360171,1114535443,E,77081,M,1976,71060,431
360172,1112368386,P,77081,M,1956,SRD134W,431
360173,1112344354,E,77081,F,1955,72076,431
360174,1109975680,P,77081,M,1974,SRD137B,431
360175,1108853967,P,77081,F,1960,SRD137B,431
360176,1112336280,P,77081,F,1950,SRD137B,431
360177,1112441328,P,77081,F,1954,SRD137B,431
360178,1109992426,P,77081,M,1946,SRD137B,431
360179,1105459476,P,77081,F,1963,SRD137B,431
360180,1112384445,P,77081,F,1950,SRD137B,431
360181,1112376357,E,77081,F,1974,72071,431
360183,1112399122,E,77081,M,1962,71066,431
360184,1112392438,E,77081,M,1958,71060,431
360185,1107371766,E,77081,M,1964,72071,431
360186,1112400442,P,77081,M,1947,SRD137B,431
360187,1112416464,P,77081,M,1954,SRD137B,431
360188,1112400488,P,77081,M,1942,SRD137B,431
360189,1112424511,P,77081,M,1951,SRD137B,431
360190,1112382994,P,77081,M,1960,SRD147Z,431
360191,1096498259,E,77081,F,1969,72071,431
360192,1106610891,P,77081,F,1960,SRD137B,431
360193,1106278072,P,77081,F,1982,SRD134W,431
360194,1112377117,E,77081,M,1976,71060,431
360196,1116316849,E,77081,F,1957,71060,431
360197,1112407311,E,77081,F,1953,72071,431
360198,1112415460,P,77081,M,1957,SRD134W,431
360199,1110440299,E,77081,F,1977,82071,431
360200,1112407221,E,77081,F,1963,72071,431
360201,1102833178,P,77081,F,1944,SRD137B,431
360202,1106950355,P,77081,M,1960,SRD134W,431
360203,1117401132,P,77081,M,1981,SRD134W,431
360204,1112358381,P,77081,F,1981,SRD149L,431
360205,1112398920,P,77081,M,1948,SRD137B,431
360206,1112407041,P,77081,F,1965,SRD134W,431
360207,1112415155,P,77081,F,1966,SRD134M,431
360208,1115439117,P,77081,M,1950,SRD137B,431
360209,1112431450,E,77081,F,1954,72071,431
360210,1110219877,P,77081,M,1958,SRD137B,431
360211,1112439701,E,77081,M,1952,72071,431
360212,1115448508,P,77081,M,1961,SRD131C,431
360213,1112439646,E,77081,M,1975,72071,431
360214,1102942529,E,77081,M,1964,71066,431
360215,1109680526,P,77081,M,1949,SRD146T,431
360218,1108795501,P,77081,F,1965,SRD137B,431
360219,1112399024,P,77081,M,1969,SRD137B,431
360220,1116957644,P,77081,F,1957,SRD134W,431
360221,1112341973,E,77081,M,1973,52034,431
360222,1112342027,P,77081,F,1970,SRD134W,431
360223,1112342070,P,77081,F,1947,SRD137B,431
360224,1112358277,P,77081,F,1980,SRD145J,431
360225,1112358306,P,77081,F,1967,SRD137B,431
360227,1110189091,E,77081,F,1938,72071,431
360228,1112326099,E,77081,M,1971,72071,431
360229,1112383072,P,77081,F,1968,SRD137B,431
360231,1112374956,P,77081,F,1932,SRD137B,431
360233,1112423798,E,77081,M,1982,72071,431
360234,1109047448,P,77081,M,1977,SRD134W,431
360235,1112391290,P,77081,F,1954,SRD137B,431
360236,1112391392,E,77081,M,1956,72071,431
360237,1112415711,P,77081,F,1961,SRD134W,431
360238,1116328154,P,77081,F,1944,SRD134G,431
360239,1107820106,P,77081,M,1982,SRD137B,431
360240,1108121744,P,77081,M,1962,SRD137B,431
360242,1112334461,E,77081,F,1980,72064,431
360243,1112342571,E,77081,F,1974,72071,431
360244,1112423906,E,77081,M,1954,72071,431
360245,1121220019,E,77081,M,1945,72070,431
360246,1112399552,P,77081,M,1959,SRD134W,431
360247,1112399599,P,77081,M,1962,SRD137B,431
360248,1112424110,P,77081,F,1957,SRD134W,431
360249,1112424008,P,77081,F,1949,SRD137B,431
360250,1115593898,P,77081,M,1948,SRD137B,431
360251,1114584434,E,77081,M,1982,92126,431
360252,1112432224,P,77081,F,1962,SRD134W,431
360253,1112432187,P,77081,M,1958,SRD134W,431
360254,1112432173,P,77081,F,1956,SRD134W,431
360255,1109873709,P,77081,F,1968,SRD137B,431
360256,1115446792,E,77081,F,1956,72071,431
360257,1115454424,E,77081,M,1948,72071,431
360258,1112327162,P,77081,F,1936,SRD134B,431
360259,1112351263,E,77081,F,1985,71060,431
360260,1112543300,P,77081,M,1969,SRD134W,431
360261,1112375339,E,77081,M,1965,72071,431
360262,1112335378,E,77081,F,1957,72071,431
360265,1109055383,E,77081,F,1986,72071,431
360266,1102780605,E,77081,M,1973,92121,431
360267,1112359410,P,77081,M,1975,SRD137B,431
360904,1106799780,E,77003,F,1980,92006,9
368974,1113723815,E,77003,F,1985,91022,10
383257,1108781042,E,77504,F,1980,51013,347
383349,1111556847,P,77039,M,1957,SRD139H,664
383757,1116119092,E,77081,M,1956,72071,431
385996,1116561397,E,77003,F,1980,31072,9
387995,1111255981,P,77087,M,1971,SRD147S,379
401545,1119196817,P,77039,F,1952,SRD140B,664
